ano,id_municipio,quantidade_escolas
2019,3118304,94
2019,3118403,22
2019,3118601,291
2019,3118809,42
2019,3118908,10
2019,3119005,3
2019,3119104,19
2019,3119203,16
2019,3119302,29
2019,3119401,58
2019,3119500,8
2019,3119609,5
2019,3119955,4
2019,3120300,8
2019,3120409,5
2019,3120805,13
2019,3120904,59
2019,3121209,11
2019,3121258,5
2019,3121605,59
2019,3122009,25
2019,3122108,8
2019,3122306,131
2019,3122355,3
2019,3122470,5
2019,3123106,6
2019,3123205,11
2019,3123403,3
2019,3123528,12
2019,3123601,20
2019,3123700,6
2019,3123908,17
2019,3124005,18
2019,3124104,44
2019,3124203,30
2019,3124302,48
2019,3124500,8
2019,3124906,10
2019,3125101,28
2019,3125705,16
2019,3125903,20
2019,3125952,14
2019,3126109,47
2019,3126208,8
2019,3126406,4
2019,3126703,28
2019,3126802,7
2019,3126901,9
2019,3127057,6
2019,3127073,5
2019,3127206,5
2019,3127339,12
2019,3127503,7
2019,3127602,9
2019,3127701,159
2019,3127800,22
2019,3128006,24
2019,3128105,12
2019,3128303,15
2019,3128709,35
2019,3129004,6
2019,3129202,5
2019,3129301,9
2019,3129509,22
2019,3129806,85
2019,3130051,18
2019,3130101,28
2019,3130408,4
2019,3130507,7
2019,3130705,6
2019,3130903,35
2019,3131158,12
2019,3131208,13
2019,3131307,149
2019,3131406,4
2019,3131703,78
2019,3131901,48
2019,3132008,7
2019,3132107,24
2019,3132305,15
2019,3132404,83
2019,3132503,45
2019,3132701,24
2019,3132800,6
2019,3132909,10
2019,3133006,15
2019,3133204,9
2019,3133501,16
2019,3133709,10
2019,3133808,55
2019,3134004,20
2019,3134103,8
2019,3134202,59
2019,3134400,24
2019,3134707,15
2019,3135001,5
2019,3135050,34
2019,3135076,5
2019,3135100,51
2019,3135209,91
2019,3135308,6
2019,3135357,10
2019,3135456,17
2019,3135506,15
2019,3135605,5
2019,3135704,5
2019,3135803,28
2019,3136009,20
2019,3136108,7
2019,3136207,41
2019,3136306,34
2019,3136553,10
2019,3136652,21
2019,3136702,377
2019,3136959,12
2019,3137007,23
2019,3137205,27
2019,3137403,14
2019,3137601,39
2019,3137809,18
2019,3137908,8
2019,3138104,10
2019,3138203,55
2019,3138401,55
2019,3138682,10
2019,3138807,13
2019,3138906,7
2019,3139003,30
2019,3139201,20
2019,3139300,29
2019,3139409,88
2019,3139508,24
2019,3139607,19
2019,3139706,5
2019,3139904,17
2019,3140001,53
2019,3140506,13
2019,3140555,5
2019,3140852,15
2019,3140902,19
2019,3141108,25
2019,3141207,5
2019,3141306,5
2019,3141405,22
2019,3141504,6
2019,3141801,52
2019,3142007,13
2019,3142106,14
2019,3142254,10
2019,3142601,10
2019,3142700,24
2019,3142809,18
2019,3142908,22
2019,3143104,37
2019,3143302,235
2019,3143906,74
2019,3144003,42
2019,3144102,16
2019,3144300,33
2019,3144607,23
2019,3144706,16
2019,3144805,51
2019,3145208,47
2019,3145307,36
2019,3145356,16
2019,3145372,10
2019,3145406,3
2019,3145505,2
2019,3145604,27
2019,3145802,7
2019,3145851,4
2019,3145877,9
2019,3146008,25
2019,3146107,74
2019,3146255,10
2019,3146305,26
2019,3146404,6
2019,3146552,7
2019,3146750,8
2019,3146909,14
2019,3147006,68
2019,3147105,63
2019,3147204,13
2019,3147303,10
2019,3147600,17
2019,3147907,61
2019,3147956,7
2019,3148004,95
2019,3148103,65
2019,3148202,3
2019,3148608,16
2019,3148707,22
2019,3148756,12
2019,3148806,3
2019,3148905,6
2019,3149150,13
2019,3149200,4
2019,3149309,49
2019,3149408,3
2019,3149903,14
2019,3149952,9
2019,3150570,9
2019,3150604,7
2019,3150802,17
2019,3151206,45
2019,3151305,8
2019,3151404,24
2019,3151503,26
2019,3151800,102
2019,3151909,11
2019,3152006,25
2019,3152105,42
2019,3152170,17
2019,3152204,40
2019,3152402,18
2019,3152501,100
2019,3152808,19
2019,3153400,21
2019,3153608,10
2019,3153707,3
2019,3154002,24
2019,3154101,10
2019,3154309,16
2019,3154507,10
2019,3154606,135
2019,3155108,5
2019,3155603,26
2019,3155702,16
2019,3155801,10
2019,3156007,22
2019,3156106,5
2019,3156205,4
2019,3156304,4
2019,3156452,4
2019,3156502,13
2019,3156700,69
2019,3156908,20
2019,3157005,35
2019,3157203,24
2019,3157252,6
2019,3157278,6
2019,3157377,9
2019,3157401,7
2019,3157500,8
2019,3157807,83
2019,3157906,24
2019,3158201,17
2019,3158300,8
2019,3158904,15
2019,3158953,23
2019,3159209,8
2019,3159605,29
2019,3159704,5
2019,3159803,15
2019,3159902,17
2019,3160108,4
2019,3160454,5
2019,3160702,45
2019,3160959,6
2019,3161106,42
2019,3161650,5
2019,3161700,9
2019,3162005,23
2019,3162104,31
2019,3162252,4
2019,3162401,42
2019,3162450,16
2019,3162500,66
2019,3162708,26
2019,3162807,18
2019,3162922,19
2019,3162955,15
2019,3163300,4
2019,3163508,9
2019,3163706,32
2019,3164407,6
2019,3164431,5
2019,3164506,18
2019,3164704,44
2019,3164803,2
2019,3165404,8
2019,3165537,22
2019,3165552,17
2019,3165578,4
2019,3166501,12
2019,3166709,10
2019,3166907,5
2019,3166956,9
2019,3167103,36
2019,3167202,127
2019,3167509,4
2019,3167608,31
2019,3168002,22
2019,3168200,4
2019,3168408,25
2019,3168606,128
2019,3168705,59
2019,3169307,59
2019,3169356,29
2019,3169406,34
2019,3169604,19
2019,3169703,25
2019,3169901,66
2019,3170008,19
2019,3170057,14
2019,3170107,165
2019,3170206,338
2019,3170404,48
2019,3170529,11
2019,3170651,6
2019,3170701,73
2019,3170800,31
2019,3170909,36
2019,3171006,23
2019,3171030,15
2019,3171204,60
2019,3171303,64
2019,3171808,11
2019,3171907,6
2019,3172004,35
2019,3172103,6
2019,3200102,44
2019,3200136,11
2019,3200169,13
2019,3200201,36
2019,3200300,30
2019,3200409,45
2019,3200508,9
2019,3200607,67
2019,3200706,15
2019,3200805,44
2019,3200904,50
2019,3201001,14
2019,3201159,19
2019,3201209,122
2019,3201308,193
2019,3201407,27
2019,3201506,111
2019,3201605,35
2019,3201704,13
2019,3201803,3
2019,3201902,51
2019,3202108,37
2019,3202306,22
2019,3202405,87
2019,3202454,18
2019,3202553,13
2019,3202603,14
2019,3202652,12
2019,3202702,16
2019,3202801,51
2019,3202900,16
2019,3203007,30
2019,3203056,41
2019,3203205,123
2019,3203320,36
2019,3203346,17
2019,3203700,24
2019,3203809,15
2019,3203908,72
2019,3204005,38
2019,3204104,29
2019,3204203,18
2019,3204252,9
2019,3204302,23
2019,3204351,28
2019,3204559,55
2019,3204609,25
2019,3204658,21
2019,3204708,40
2019,3204906,138
2019,3204955,9
2019,3205002,220
2019,3205069,18
2019,3205101,47
2019,3205150,25
2019,3205200,192
2019,3205309,186
2019,3300100,131
2019,3300209,115
2019,3300233,29
2019,3300258,22
2019,3300308,77
2019,3300407,106
2019,3300456,241
2019,3300506,28
2019,3300605,51
2019,3300704,154
2019,3300803,53
2019,3300902,23
2019,3301009,432
2019,3301108,17
2019,3301157,17
2019,3301306,41
2019,3301504,22
2019,3301603,14
2019,3301702,542
2019,3301801,11
2019,3301850,43
2019,3301876,21
2019,3301900,160
2019,3302007,106
2019,3302056,14
2019,3302106,28
2019,3302205,84
2019,3302254,24
2019,3302270,57
2019,3302304,9
2019,3302403,182
2019,3302502,165
2019,3302601,48
2019,3302700,99
2019,3302809,16
2019,3302858,100
2019,3302908,34
2019,3303005,30
2019,3303203,111
2019,3303302,352
2019,3303401,205
2019,3303500,493
2019,3303609,35
2019,3303708,37
2019,3303807,46
2019,3303856,25
2019,3303906,278
2019,3303955,30
2019,3304003,29
2019,3304102,19
2019,3304110,14
2019,3304128,15
2019,3304144,66
2019,3304151,19
2019,3304201,104
2019,3304300,54
2019,3304409,19
2019,3304508,13
2019,3304524,87
2019,3304557,3908
2019,3304607,17
2019,3304706,48
2019,3304755,69
2019,3304805,40
2019,3304904,500
2019,3305000,50
2019,3305109,282
2019,3305158,16
2019,3305208,73
2019,3305505,72
2019,3305554,67
2019,3305604,23
2019,3305703,26
2019,3305752,23
2019,3305802,142
2019,3305901,20
2019,3306008,67
2019,3306107,76
2019,3306206,34
2019,3306305,183
2019,3500105,27
2019,3500303,26
2019,3500501,20
2019,3500600,4
2019,3500709,30
2019,3500907,4
2019,3501004,14
2019,3501152,14
2019,3501301,19
2019,3501608,157
2019,3501707,21
2019,3501905,55
2019,3502002,3
2019,3502101,50
2019,3502200,14
2019,3502507,34
2019,3502705,27
2019,3502754,23
2019,3502804,135
2019,3502903,30
2019,3503158,3
2019,3503208,148
2019,3503307,81
2019,3503356,3
2019,3503604,9
2019,3503802,36
2019,3503901,69
2019,3503950,2
2019,3504008,72
2019,3504107,121
2019,3504404,8
2019,3504602,12
2019,3505203,27
2019,3505302,27
2019,3505500,93
2019,3505708,159
2019,3505807,17
2019,3506003,256
2019,3506102,62
2019,3506300,13
2019,3506359,49
2019,3506508,63
2019,3506607,21
2019,3506706,10
2019,3507100,16
2019,3507456,4
2019,3507506,114
2019,3507605,129
2019,3507803,16
2019,3507902,20
2019,3508009,19
2019,3508405,32
2019,3508504,63
2019,3508603,34
2019,3508801,14
2019,3508900,5
2019,3509007,71
2019,3509205,57
2019,3509304,9
2019,3509403,21
2019,3509502,661
2019,3509601,55
2019,3509700,53
2019,3509908,21
2019,3510005,20
2019,3510203,45
2019,3510302,17
2019,3510401,40
2019,3510500,95
2019,3510609,180
2019,3510708,12
2019,3511102,75
2019,3511508,32
2019,3511607,18
2019,3511706,11
2019,3512209,27
2019,3512407,20
2019,3512704,4
2019,3512803,38
2019,3512902,4
2019,3513009,203
2019,3513108,26
2019,3513306,3
2019,3513405,64
2019,3513504,89
2019,3513603,42
2019,3513702,32
2019,3513801,190
2019,3513850,2
2019,3513900,9
2019,3514106,15
2019,3514205,2
2019,3514304,7
2019,3514403,35
2019,3514809,38
2019,3515004,134
2019,3515103,64
2019,3515129,3
2019,3515186,39
2019,3515202,7
2019,3515509,52
2019,3515707,93
2019,3515806,4
2019,3516200,242
2019,3516309,73
2019,3516408,91
2019,3516705,38
2019,3516804,3
2019,3516903,12
2019,3517406,25
2019,3517604,29
2019,3517703,18
2019,3518107,7
2019,3518305,32
2019,3518404,93
2019,3518602,30
2019,3518701,168
2019,3518800,625
2019,3519055,17
2019,3519071,111
2019,3519253,11
2019,3519303,23
2019,3519402,8
2019,3519600,39
2019,3519709,90
2019,3519808,8
2019,3520004,15
2019,3520301,36
2019,3520400,45
2019,3520442,21
2019,3520509,148
2019,3520905,12
2019,3521002,20
2019,3521309,17
2019,3521705,18
2019,3521804,16
2019,3521903,11
2019,3522109,71
2019,3522208,130
2019,3522307,135
2019,3522406,78
2019,3522505,97
2019,3522604,62
2019,3522703,30
2019,3522802,15
2019,3523107,175
2019,3523206,37
2019,3523305,16
2019,3523404,88
2019,3523909,125
2019,3524006,43
2019,3524105,29
2019,3524204,5
2019,3524303,58
2019,3524402,164
2019,3524600,24
2019,3524709,49
2019,3524808,23
2019,3524907,4
2019,3525003,80
2019,3525102,35
2019,3525201,26
2019,3525300,112
2019,3525706,26
2019,3525904,315
2019,3526001,12
2019,3526100,22
2019,3526209,31
2019,3526407,22
2019,3526506,7
2019,3526605,7
2019,3526704,72
2019,3526803,55
2019,3526902,172
2019,3527009,6
2019,3527108,65
2019,3527207,72
2019,3527405,14
2019,3527603,12
2019,3528007,15
2019,3528205,3
2019,3528403,41
2019,3528502,64
2019,3529005,139
2019,3529401,194
2019,3529807,9
2019,3530201,16
2019,3530300,35
2019,3530508,49
2019,3530607,342
2019,3530706,112
2019,3530805,64
2019,3531001,3
2019,3531100,53
2019,3531209,7
2019,3531308,35
2019,3531407,19
2019,3531803,44
2019,3531902,24
2019,3532009,14
2019,3532306,7
2019,3532405,23
2019,3532827,12
2019,3532900,9
2019,3533403,38
2019,3533502,34
2019,3533908,48
2019,3534302,34
2019,3534401,360
2019,3534609,31
2019,3534708,79
2019,3535200,6
2019,3535309,18
2019,3535507,36
2019,3535804,21
2019,3536208,20
2019,3536505,94
2019,3536802,10
2019,3537305,58
2019,3537404,22
2019,3537602,69
2019,3537800,49
2019,3537909,21
2019,3538006,137
2019,3538204,16
2019,3538600,23
2019,3538709,268
2019,3539202,24
2019,3539301,65
2019,3539400,8
2019,3539509,23
2019,3539806,90
2019,3540200,29
2019,3540606,42
2019,3540705,43
2019,3540754,14
2019,3540903,12
2019,3541000,146
2019,3541208,16
2019,3541307,33
2019,3541406,140
2019,3541505,28
2019,3541653,4
2019,3541703,10
2019,3541901,7
2019,3542206,33
2019,3542404,21
2019,3542602,69
2019,3542701,4
2019,3542909,13
2019,3543303,85
2019,3543402,384
2019,3543907,111
2019,3544004,24
2019,3544103,27
2019,3544251,20
2019,3545001,12
2019,3545209,53
2019,3545308,36
2019,3545506,3
2019,3545605,12
2019,3545803,123
2019,3546306,21
2019,3546405,38
2019,3546603,25
2019,3546801,39
2019,3547304,89
2019,3547502,25
2019,3547700,15
2019,3547809,423
2019,3548054,7
2019,3548203,9
2019,3548302,3
2019,3548500,305
2019,3548609,11
2019,3548708,447
2019,3548807,99
2019,3548906,154
2019,3549102,67
2019,3549409,37
2019,3549607,8
2019,3549706,44
2019,3549805,280
2019,3549904,392
2019,3550100,24
2019,3550209,28
2019,3550308,7142
2019,3550407,27
2019,3550605,79
2019,3550704,80
2019,3550803,9
2019,3550902,20
2019,3551009,229
2019,3551504,27
2019,3551603,27
2019,3551702,72
2019,3551801,20
2019,3552007,4
2019,3552106,42
2019,3552205,412
2019,3552403,158
2019,3552502,180
2019,3552809,143
2019,3553005,11
2019,3553302,22
2019,3553401,19
2019,3553609,14
2019,3553708,44
2019,3554003,104
2019,3554102,217
2019,3554300,26
2019,3554508,38
2019,3554805,31
2019,3555000,49
2019,3555109,11
2019,3555307,4
2019,3555406,77
2019,3555604,8
2019,3555703,2
2019,3556206,87
2019,3556305,19
2019,3556404,25
2019,3556453,49
2019,3556503,51
2019,3556701,56
2019,3556800,16
2019,3557006,79
2019,3557105,61
2019,3557303,14
2019,4100202,13
2019,4100400,77
2019,4100509,22
2019,4100608,15
2019,4101101,18
2019,4101408,100
2019,4101507,94
2019,4101606,25
2019,4101655,8
2019,4101804,115
2019,4102000,37
2019,4102406,35
2019,4102604,19
2019,4102802,14
2019,4103156,5
2019,4103354,10
2019,4103370,5
2019,4103453,12
2019,4103602,21
2019,4103909,21
2019,4104006,40
2019,4104204,96
2019,4104303,72
2019,4104402,30
2019,4104428,20
2019,4104600,16
2019,4104808,215
2019,4104907,69
2019,4105003,13
2019,4105409,25
2019,4105508,50
2019,4105805,139
2019,4106001,13
2019,4106209,21
2019,4106407,45
2019,4106506,24
2019,4106605,20
2019,4106803,14
2019,4106902,1086
2019,4107009,14
2019,4107256,7
2019,4107405,7
2019,4107504,20
2019,4107546,11
2019,4108304,161
2019,4108320,9
2019,4108403,73
2019,4108700,9
2019,4108809,35
2019,4108908,5
2019,4109401,132
2019,4109500,33
2019,4109658,7
2019,4109708,34
2019,4109807,46
2019,4110508,17
2019,4111258,19
2019,4111506,41
2019,4111803,40
2019,4112009,35
2019,4112108,22
2019,4112504,13
2019,4112801,14
2019,4113205,47
2019,4113304,38
2019,4113452,8
2019,4113502,23
2019,4113700,394
2019,4114005,14
2019,4114203,25
2019,4114302,18
2019,4114401,22
2019,4114500,17
2019,4114609,48
2019,4114708,6
2019,4114807,26
2019,4114906,9
2019,4115200,245
2019,4115408,13
2019,4115457,7
2019,4115606,20
2019,4116109,14
2019,4116208,23
2019,4116703,14
2019,4116901,23
2019,4117057,21
2019,4117107,15
2019,4117222,10
2019,4117305,32
2019,4117701,37
2019,4118204,133
2019,4118402,70
2019,4118501,75
2019,4119004,9
2019,4119152,82
2019,4119301,37
2019,4119400,21
2019,4119509,58
2019,4119905,258
2019,4120358,11
2019,4120507,11
2019,4120606,74
2019,4120804,22
2019,4120903,44
2019,4121109,4
2019,4121406,21
2019,4122156,19
2019,4122305,36
2019,4122404,41
2019,4122701,7
2019,4123501,29
2019,4123709,10
2019,4123808,19
2019,4123907,13
2019,4124103,47
2019,4124707,19
2019,4125001,16
2019,4125209,13
2019,4125407,8
2019,4125506,181
2019,4125605,55
2019,4125753,9
2019,4126009,8
2019,4126504,12
2019,4126603,22
2019,4126678,9
2019,4127007,13
2019,4127106,68
2019,4127304,15
2019,4127403,18
2019,4127700,110
2019,4127858,12
2019,4127965,17
2019,4128104,85
2019,4128203,66
2019,4128401,15
2019,4128500,18
2019,4200101,24
2019,4200200,14
2019,4200309,7
2019,4200507,7
2019,4200556,4
2019,4200705,10
2019,4200804,14
2019,4201000,9
2019,4201273,7
2019,4201307,41
2019,4201406,75
2019,4201901,8
2019,4201950,10
2019,4202008,79
2019,4202057,12
2019,4202073,11
2019,4202081,4
2019,4202107,28
2019,4202206,21
2019,4202305,41
2019,4202404,221
2019,4202438,8
2019,4202503,5
2019,4202701,7
2019,4202909,77
2019,4203006,59
2019,4203204,44
2019,4203501,15
2019,4203600,43
2019,4203808,61
2019,4203907,20
2019,4203956,23
2019,4204004,8
2019,4204194,4
2019,4204202,151
2019,4204301,75
2019,4204400,12
2019,4204558,24
2019,4204608,156
2019,4204707,12
2019,4204806,34
2019,4204905,9
2019,4205001,18
2019,4205100,7
2019,4205209,4
2019,4205308,10
2019,4205357,2
2019,4205407,281
2019,4205456,24
2019,4205506,38
2019,4205605,4
2019,4205704,26
2019,4205803,16
2019,4205902,50
2019,4206009,18
2019,4206108,7
2019,4206207,15
2019,4206306,19
2019,4206504,36
2019,4206652,6
2019,4206702,15
2019,4206801,2
2019,4206900,19
2019,4207007,62
2019,4207106,17
2019,4207205,15
2019,4207304,47
2019,4207502,57
2019,4207601,7
2019,4207650,10
2019,4207700,10
2019,4207809,11
2019,4208005,8
2019,4208104,28
2019,4208203,189
2019,4208302,36
2019,4208401,21
2019,4208500,23
2019,4208609,3
2019,4208807,22
2019,4208906,102
2019,4209003,28
2019,4209102,348
2019,4209151,13
2019,4209300,178
2019,4209409,45
2019,4209607,19
2019,4209706,13
2019,4209854,5
2019,4210035,4
2019,4210050,3
2019,4210100,49
2019,4210209,9
2019,4210506,24
2019,4210605,25
2019,4210704,4
2019,4211009,9
2019,4211207,20
2019,4211256,4
2019,4211306,62
2019,4211702,26
2019,4211892,4
2019,4211900,120
2019,4212106,15
2019,4212304,12
2019,4212403,8
2019,4212502,29
2019,4212601,4
2019,4212650,16
2019,4212809,16
2019,4212908,17
2019,4213104,7
2019,4213203,29
2019,4213500,20
2019,4213609,39
2019,4213708,16
2019,4213807,12
2019,4214003,21
2019,4214102,4
2019,4214409,6
2019,4214508,12
2019,4214805,64
2019,4215000,42
2019,4215059,5
2019,4215075,6
2019,4215307,9
2019,4215356,8
2019,4215406,4
2019,4215505,19
2019,4215604,4
2019,4215653,12
2019,4215687,7
2019,4215703,22
2019,4215752,3
2019,4215802,74
2019,4216008,14
2019,4216107,13
2019,4216206,56
2019,4216305,32
2019,4216503,33
2019,4216602,143
2019,4216701,20
2019,4216800,21
2019,4216909,21
2019,4217006,11
2019,4217204,44
2019,4217402,24
2019,4217501,19
2019,4217600,14
2019,4217709,33
2019,4217808,20
2019,4218004,37
2019,4218202,46
2019,4218251,9
2019,4218301,17
2019,4218400,10
2019,4218707,98
2019,4218756,6
2019,4218806,18
2019,4219002,23
2019,4219309,50
2019,4219507,47
2019,4219606,7
2019,4219705,23
2019,4219853,4
2019,4220000,14
2019,4300034,5
2019,4300059,5
2019,4300109,12
2019,4300307,8
2019,4300406,65
2019,4300505,12
2019,4300554,3
2019,4300604,74
2019,4300638,7
2019,4300646,6
2019,4300703,9
2019,4300802,14
2019,4300851,5
2019,4300877,10
2019,4300901,9
2019,4301107,12
2019,4301206,18
2019,4301305,21
2019,4301404,11
2019,4301602,112
2019,4301636,10
2019,4301651,8
2019,4301750,8
2019,4301859,6
2019,4301909,14
2019,4302105,101
2019,4302154,4
2019,4302204,7
2019,4302220,4
2019,4302238,4
2019,4302303,12
2019,4302352,16
2019,4302402,16
2019,4302451,18
2019,4302501,11
2019,4302659,5
2019,4302709,16
2019,4302808,37
2019,4302907,15
2019,4303004,77
2019,4303103,87
2019,4303202,9
2019,4303301,8
2019,4303509,52
2019,4303558,5
2019,4303673,5
2019,4303905,59
2019,4304101,3
2019,4304200,31
2019,4304309,7
2019,4304358,16
2019,4304408,49
2019,4304507,54
2019,4304606,176
2019,4304630,58
2019,4304655,4
2019,4304663,18
2019,4304689,14
2019,4304705,55
2019,4304713,9
2019,4304804,28
2019,4304903,12
2019,4305009,13
2019,4305108,393
2019,4305116,3
2019,4305124,9
2019,4305173,12
2019,4305207,17
2019,4305306,12
2019,4305355,29
2019,4305405,6
2019,4305439,5
2019,4305447,4
2019,4305454,12
2019,4305504,8
2019,4305603,5
2019,4305702,7
2019,4305801,11
2019,4305850,4
2019,4305900,10
2019,4305975,3
2019,4306007,16
2019,4306056,6
2019,4306072,4
2019,4306106,78
2019,4306353,8
2019,4306403,26
2019,4306429,5
2019,4306601,50
2019,4306700,4
2019,4306767,35
2019,4306908,25
2019,4306932,7
2019,4306957,4
2019,4306973,5
2019,4307005,66
2019,4307054,5
2019,4307104,8
2019,4307203,7
2019,4307500,18
2019,4307609,49
2019,4307708,68
2019,4307807,33
2019,4307815,6
2019,4307831,4
2019,4307906,67
2019,4308102,18
2019,4308201,27
2019,4308300,12
2019,4308409,8
2019,4308433,3
2019,4308458,6
2019,4308508,40
2019,4308607,36
2019,4309001,22
2019,4309050,8
2019,4309100,42
2019,4309126,5
2019,4309159,7
2019,4309209,175
2019,4309308,70
2019,4309407,23
2019,4309506,8
2019,4309571,5
2019,4309605,16
2019,4309704,7
2019,4309753,7
2019,4309803,4
2019,4309902,7
2019,4310009,22
2019,4310108,32
2019,4310207,75
2019,4310363,6
2019,4310405,5
2019,4310413,3
2019,4310439,7
2019,4310462,2
2019,4310504,13
2019,4310579,4
2019,4310603,30
2019,4310652,4
2019,4310801,20
2019,4310876,7
2019,4311007,41
2019,4311130,5
2019,4311155,15
2019,4311205,27
2019,4311254,11
2019,4311304,41
2019,4311403,76
2019,4311429,6
2019,4311627,9
2019,4311700,8
2019,4311718,5
2019,4311759,7
2019,4311791,6
2019,4311809,33
2019,4311981,5
2019,4312005,3
2019,4312104,7
2019,4312138,6
2019,4312203,6
2019,4312252,6
2019,4312302,9
2019,4312401,58
2019,4312427,5
2019,4312443,5
2019,4312450,6
2019,4312476,8
2019,4312500,17
2019,4312658,17
2019,4312708,13
2019,4312757,6
2019,4312807,5
2019,4313060,17
2019,4313102,8
2019,4313201,22
2019,4313300,21
2019,4313375,25
2019,4313391,7
2019,4313409,164
2019,4313425,6
2019,4313490,4
2019,4313508,43
2019,4313607,3
2019,4313656,13
2019,4313706,37
2019,4313904,37
2019,4313953,8
2019,4314001,7
2019,4314050,40
2019,4314076,8
2019,4314100,166
2019,4314134,3
2019,4314159,13
2019,4314209,6
2019,4314308,3
2019,4314407,236
2019,4314423,7
2019,4314464,6
2019,4314498,8
2019,4314506,9
2019,4314548,4
2019,4314605,25
2019,4314704,16
2019,4314779,6
2019,4314787,3
2019,4314803,29
2019,4314902,1012
2019,4315008,5
2019,4315107,11
2019,4315156,13
2019,4315305,25
2019,4315321,4
2019,4315404,18
2019,4315552,7
2019,4315602,151
2019,4315701,45
2019,4315750,11
2019,4315800,12
2019,4315909,8
2019,4315958,6
2019,4316006,27
2019,4316105,9
2019,4316303,10
2019,4316402,30
2019,4316436,3
2019,4316451,16
2019,4316600,17
2019,4316709,13
2019,4316758,6
2019,4316808,121
2019,4316907,173
2019,4316956,7
2019,4316972,2
2019,4317004,9
2019,4317103,89
2019,4317202,64
2019,4317301,28
2019,4317400,41
2019,4317509,79
2019,4317608,61
2019,4317707,16
2019,4317806,15
2019,4317905,13
2019,4318002,53
2019,4318101,17
2019,4318200,24
2019,4318309,56
2019,4318408,23
2019,4318424,3
2019,4318432,6
2019,4318465,3
2019,4318481,5
2019,4318507,22
2019,4318614,3
2019,4318705,162
2019,4318804,45
2019,4318903,48
2019,4319000,19
2019,4319208,7
2019,4319307,6
2019,4319364,4
2019,4319406,14
2019,4319505,30
2019,4319604,23
2019,4319703,5
2019,4319711,4
2019,4319737,6
2019,4319752,4
2019,4319802,11
2019,4319901,53
2019,4320008,83
2019,4320107,23
2019,4320206,10
2019,4320230,3
2019,4320263,9
2019,4320321,3
2019,4320354,7
2019,4320404,21
2019,4320503,9
2019,4320552,4
2019,4320602,4
2019,4320651,2
2019,4320701,18
2019,4320800,37
2019,4320859,10
2019,4320909,20
2019,4321006,15
2019,4321105,15
2019,4321204,60
2019,4321303,28
2019,4321329,3
2019,4321352,6
2019,4321402,21
2019,4321436,8
2019,4321451,31
2019,4321469,6
2019,4321477,9
2019,4321501,38
2019,4321600,40
2019,4321667,11
2019,4321808,25
2019,4321907,27
2019,4321956,9
2019,4322004,31
2019,4322186,3
2019,4322202,29
2019,4322251,5
2019,4322327,3
2019,4322400,82
2019,4322509,46
2019,4322533,12
2019,4322608,74
2019,4322806,19
2019,4322905,3
2019,4323002,130
2019,4323101,8
2019,4323358,3
2019,4323705,5
2019,4323804,10
2019,5000609,26
2019,5000708,20
2019,5000906,9
2019,5001003,16
2019,5001102,42
2019,5001508,9
2019,5001904,15
2019,5002100,25
2019,5002159,9
2019,5002209,19
2019,5002407,22
2019,5002605,14
2019,5002704,459
2019,5002803,3
2019,5002902,18
2019,5002951,19
2019,5003207,63
2019,5003256,16
2019,5003306,23
2019,5003454,13
2019,5003488,10
2019,5003702,139
2019,5003751,10
2019,5004007,9
2019,5004304,14
2019,5004403,6
2019,5004700,10
2019,5004809,5
2019,5005004,20
2019,5005103,4
2019,5005152,4
2019,5005202,19
2019,5005400,30
2019,5005608,24
2019,5005681,14
2019,5005707,30
2019,5005806,12
2019,5006002,12
2019,5006200,36
2019,5006275,3
2019,5006309,24
2019,5006606,50
2019,5006903,12
2019,5007109,13
2019,5007208,28
2019,5007554,6
2019,5007703,8
2019,5007802,5
2019,5007901,31
2019,5007935,13
2019,5007950,7
2019,5008008,14
2019,5008305,67
2019,5100102,8
2019,5100250,43
2019,5100300,15
2019,5100359,3
2019,5100508,9
2019,5100607,5
2019,5100805,10
2019,5101258,13
2019,5101407,21
2019,5101605,9
2019,5101704,31
2019,5101803,63
2019,5101852,6
2019,5101902,18
2019,5102504,65
2019,5102637,27
2019,5102678,26
2019,5102686,6
2019,5102702,25
2019,5102793,10
2019,5103007,22
2019,5103056,10
2019,5103205,27
2019,5103254,19
2019,5103304,19
2019,5103353,27
2019,5103379,10
2019,5103403,383
2019,5103502,30
2019,5103601,11
2019,5103858,14
2019,5103957,5
2019,5104104,31
2019,5104203,10
2019,5104500,2
2019,5104542,7
2019,5104609,10
2019,5104807,20
2019,5105101,37
2019,5105150,36
2019,5105200,15
2019,5105234,5
2019,5105259,32
2019,5105580,14
2019,5105606,16
2019,5105622,20
2019,5105903,15
2019,5106000,6
2019,5106109,25
2019,5106158,11
2019,5106216,11
2019,5106224,29
2019,5106232,11
2019,5106240,15
2019,5106257,14
2019,5106273,4
2019,5106299,10
2019,5106307,28
2019,5106315,4
2019,5106372,15
2019,5106422,25
2019,5106505,32
2019,5106653,3
2019,5106752,22
2019,5106778,11
2019,5106802,9
2019,5106851,5
2019,5107008,19
2019,5107040,42
2019,5107065,19
2019,5107107,19
2019,5107180,11
2019,5107248,3
2019,5107263,4
2019,5107578,12
2019,5107602,135
2019,5107701,18
2019,5107750,3
2019,5107768,4
2019,5107792,5
2019,5107800,33
2019,5107859,12
2019,5107909,73
2019,5107925,52
2019,5107941,10
2019,5107958,65
2019,5108006,8
2019,5108303,3
2019,5108402,167
