ano,id_municipio,numero_obitos
2019,4304309,63
2019,4304358,52
2019,4304408,331
2019,4304507,522
2019,4304606,2735
2019,4304614,19
2019,4304622,13
2019,4304630,391
2019,4304655,14
2019,4304663,204
2019,4304671,37
2019,4304689,74
2019,4304697,19
2019,4304705,567
2019,4304713,73
2019,4304804,160
2019,4304853,23
2019,4304903,65
2019,4304952,22
2019,4305009,90
2019,4305108,2967
2019,4305116,27
2019,4305124,61
2019,4305132,44
2019,4305157,26
2019,4305173,62
2019,4305207,131
2019,4305306,71
2019,4305355,281
2019,4305371,35
2019,4305405,40
2019,4305439,23
2019,4305447,21
2019,4305454,170
2019,4305504,41
2019,4305587,39
2019,4305603,34
2019,4305702,53
2019,4305801,85
2019,4305835,14
2019,4305850,24
2019,4305871,32
2019,4305900,64
2019,4305934,14
2019,4305959,38
2019,4305975,25
2019,4306007,110
2019,4306056,64
2019,4306072,20
2019,4306106,619
2019,4306130,15
2019,4306205,105
2019,4306304,34
2019,4306320,35
2019,4306353,33
2019,4306379,28
2019,4306403,169
2019,4306429,14
2019,4306452,32
2019,4306502,106
2019,4306551,26
2019,4306601,362
2019,4306700,31
2019,4306734,60
2019,4306759,21
2019,4306767,256
2019,4306809,160
2019,4306908,247
2019,4306924,13
2019,4306932,64
2019,4306957,34
2019,4306973,24
2019,4307005,716
2019,4307054,22
2019,4307104,80
2019,4307203,38
2019,4307302,54
2019,4307401,23
2019,4307450,26
2019,4307500,136
2019,4307559,44
2019,4307609,286
2019,4307708,654
2019,4307807,245
2019,4307815,25
2019,4307831,23
2019,4307864,26
2019,4307906,402
2019,4308003,62
2019,4308052,19
2019,4308078,27
2019,4308102,85
2019,4308201,198
2019,4308250,18
2019,4308300,65
2019,4308409,81
2019,4308433,28
2019,4308458,37
2019,4308508,201
2019,4308607,243
2019,4308656,25
2019,4308706,56
2019,4308805,81
2019,4308854,12
2019,4308904,147
2019,4309001,126
2019,4309050,51
2019,4309100,235
2019,4309126,15
2019,4309159,20
2019,4309209,1959
2019,4309258,15
2019,4309308,696
2019,4309407,190
2019,4309506,89
2019,4309555,44
2019,4309571,33
2019,4309605,144
2019,4309654,40
2019,4309704,32
2019,4309753,30
2019,4309803,41
2019,4309902,40
2019,4309951,8
2019,4310009,185
2019,4310108,238
2019,4310207,622
2019,4310306,33
2019,4310330,214
2019,4310363,32
2019,4310405,69
2019,4310413,21
2019,4310439,41
2019,4310462,9
2019,4310504,77
2019,4310538,30
2019,4310553,21
2019,4310579,21
2019,4310603,269
2019,4310652,21
2019,4310702,20
2019,4310751,10
2019,4310801,127
2019,4310850,32
2019,4310876,18
2019,4310900,37
2019,4311007,286
2019,4311106,118
2019,4311122,38
2019,4311130,29
2019,4311155,61
2019,4311205,155
2019,4311239,23
2019,4311254,34
2019,4311270,13
2019,4311304,240
2019,4311403,506
2019,4311429,11
2019,4311502,72
2019,4311601,9
2019,4311627,44
2019,4311643,15
2019,4311700,39
2019,4311718,25
2019,4311734,24
2019,4311759,65
2019,4311775,65
2019,4311791,17
2019,4311809,201
2019,4311908,37
2019,4311981,36
2019,4312005,18
2019,4312054,38
2019,4312104,41
2019,4312138,17
2019,4312153,28
2019,4312179,26
2019,4312203,28
2019,4312252,69
2019,4312302,32
2019,4312351,20
2019,4312377,29
2019,4312385,31
2019,4312401,513
2019,4312427,22
2019,4312443,30
2019,4312450,82
2019,4312476,41
2019,4312500,91
2019,4312609,40
2019,4312617,14
2019,4312625,13
2019,4312658,139
2019,4312674,19
2019,4312708,92
2019,4312757,21
2019,4312807,37
2019,4312906,64
2019,4312955,18
2019,4313003,31
2019,4313011,23
2019,4313037,38
2019,4313060,92
2019,4313086,25
2019,4313102,36
2019,4313201,153
2019,4313300,180
2019,4313334,20
2019,4313359,24
2019,4313375,187
2019,4313391,40
2019,4313409,1842
2019,4313425,33
2019,4313441,18
2019,4313466,14
2019,4313490,37
2019,4313508,351
2019,4313607,50
2019,4313656,114
2019,4313706,264
2019,4313805,47
2019,4313904,297
2019,4313953,90
2019,4314001,40
2019,4314027,85
2019,4314035,41
2019,4314050,334
2019,4314068,32
2019,4314076,55
2019,4314100,1483
2019,4314134,27
2019,4314159,72
2019,4314175,15
2019,4314209,101
2019,4314308,26
2019,4314407,3204
2019,4314423,28
2019,4314456,19
2019,4314464,5
2019,4314472,40
2019,4314498,30
2019,4314506,146
2019,4314548,16
2019,4314555,24
2019,4314605,192
2019,4314704,94
2019,4314753,26
2019,4314779,23
2019,4314787,14
2019,4314803,242
2019,4314902,12120
2019,4315008,50
2019,4315057,30
2019,4315073,16
2019,4315107,94
2019,4315131,12
2019,4315149,21
2019,4315156,64
2019,4315172,18
2019,4315206,31
2019,4315305,212
2019,4315313,12
2019,4315321,17
2019,4315354,40
2019,4315404,61
2019,4315453,21
2019,4315503,136
2019,4315552,33
2019,4315602,1871
2019,4315701,326
2019,4315750,44
2019,4315800,93
2019,4315909,54
2019,4315958,23
2019,4316006,160
2019,4316105,82
2019,4316204,55
2019,4316303,69
2019,4316402,420
2019,4316428,19
2019,4316436,36
2019,4316451,85
2019,4316477,23
2019,4316501,55
2019,4316600,118
2019,4316709,79
2019,4316733,18
2019,4316758,52
2019,4316808,1072
2019,4316907,2161
2019,4316956,44
2019,4316972,19
2019,4317004,96
2019,4317103,781
2019,4317202,563
2019,4317251,15
2019,4317301,339
2019,4317400,397
2019,4317509,631
2019,4317558,17
2019,4317608,339
2019,4317707,100
2019,4317756,20
2019,4317806,125
2019,4317905,105
2019,4317954,10
2019,4318002,508
2019,4318051,28
2019,4318101,164
2019,4318200,169
2019,4318309,610
2019,4318408,195
2019,4318424,33
2019,4318432,33
2019,4318440,28
2019,4318457,30
2019,4318465,24
2019,4318481,27
2019,4318499,19
2019,4318507,248
2019,4318606,63
2019,4318614,20
2019,4318622,16
2019,4318705,1621
2019,4318804,417
2019,4318903,287
2019,4319000,142
2019,4319109,41
2019,4319125,26
2019,4319158,55
2019,4319208,58
2019,4319307,57
2019,4319356,14
2019,4319364,16
2019,4319372,25
2019,4319406,169
2019,4319505,186
2019,4319604,233
2019,4319703,44
2019,4319711,19
2019,4319737,18
2019,4319752,24
2019,4319802,79
2019,4319901,545
2019,4320008,945
2019,4320107,178
2019,4320206,96
2019,4320230,20
2019,4320263,64
2019,4320305,39
2019,4320321,27
2019,4320354,40
2019,4320404,121
2019,4320453,17
2019,4320503,47
2019,4320552,41
2019,4320578,27
2019,4320602,30
2019,4320651,29
2019,4320677,97
2019,4320701,126
2019,4320800,258
2019,4320859,36
2019,4320909,148
2019,4321006,89
2019,4321105,145
2019,4321204,480
2019,4321303,246
2019,4321329,23
2019,4321352,61
2019,4321402,132
2019,4321436,69
2019,4321451,217
2019,4321469,11
2019,4321477,45
2019,4321493,30
2019,4321501,326
2019,4321600,416
2019,4321626,18
2019,4321634,21
2019,4321667,72
2019,4321709,177
2019,4321808,211
2019,4321832,25
2019,4321857,37
2019,4321907,233
2019,4321956,55
2019,4322004,240
2019,4322103,59
2019,4322152,26
2019,4322186,14
2019,4322202,176
2019,4322251,31
2019,4322301,101
2019,4322327,25
2019,4322343,15
2019,4322350,8
2019,4322376,18
2019,4322400,1026
2019,4322509,491
2019,4322525,42
2019,4322533,84
2019,4322541,35
2019,4322558,17
2019,4322608,548
2019,4322707,247
2019,4322806,191
2019,4322855,20
2019,4322905,41
2019,4323002,1876
2019,4323101,57
2019,4323200,25
2019,4323309,33
2019,4323358,14
2019,4323408,38
2019,4323457,33
2019,4323507,24
2019,4323606,15
2019,4323705,29
2019,4323754,30
2019,4323770,31
2019,4323804,86
2019,4100103,62
2019,4100202,48
2019,4100301,71
2019,4100400,641
2019,4100459,38
2019,4100509,158
2019,4100608,95
2019,4100707,78
2019,4100806,78
2019,4100905,33
2019,4101002,121
2019,4101051,14
2019,4101101,193
2019,4101150,22
2019,4101200,169
2019,4101309,70
2019,4101408,975
2019,4101507,825
2019,4101606,165
2019,4101655,34
2019,4101705,101
2019,4101804,779
2019,4101853,19
2019,4101903,131
2019,4102000,272
2019,4102109,199
2019,4102208,33
2019,4102307,80
2019,4102406,258
2019,4102505,92
2019,4102604,64
2019,4102703,25
2019,4102752,28
2019,4102802,144
2019,4102901,95
2019,4103008,44
2019,4103024,14
2019,4103040,35
2019,4103057,69
2019,4103107,69
2019,4103156,38
2019,4103206,40
2019,4103222,20
2019,4103305,64
2019,4103354,32
2019,4103370,27
2019,4103404,12
2019,4103453,93
2019,4103479,42
2019,4103503,71
2019,4103602,202
2019,4103701,697
2019,4103800,62
2019,4103909,119
2019,4103958,28
2019,4104006,276
2019,4104055,29
2019,4104105,45
2019,4104204,784
2019,4104253,147
2019,4104303,664
2019,4104402,97
2019,4104428,89
2019,4104451,95
2019,4104501,133
2019,4104600,105
2019,4104659,129
2019,4104709,128
2019,4104808,1768
2019,4104907,452
2019,4105003,75
2019,4105102,105
2019,4105201,113
2019,4105300,67
2019,4105409,145
2019,4105508,502
2019,4105607,67
2019,4105706,150
2019,4105805,1316
2019,4105904,182
2019,4106001,56
2019,4106100,39
2019,4106209,102
2019,4106308,112
2019,4106407,372
2019,4106456,35
2019,4106506,175
2019,4106555,38
2019,4106571,27
2019,4106605,184
2019,4106704,33
2019,4106803,133
2019,4106852,24
2019,4106902,10943
2019,4107009,114
2019,4107108,44
2019,4107124,24
2019,4107157,42
2019,4107207,220
2019,4107256,68
2019,4107306,54
2019,4107405,43
2019,4107504,93
2019,4107520,18
2019,4107538,29
2019,4107546,41
2019,4107553,21
2019,4107603,136
2019,4107652,554
2019,4107702,49
2019,4107736,23
2019,4107751,85
2019,4107801,50
2019,4107850,32
2019,4107900,44
2019,4108007,77
2019,4108106,19
2019,4108205,66
2019,4108304,1656
2019,4108320,63
2019,4108403,502
2019,4108452,29
2019,4108502,67
2019,4108551,30
2019,4108601,248
2019,4108650,35
2019,4108700,52
2019,4108809,239
2019,4108908,56
2019,4108957,45
2019,4109005,35
2019,4109104,16
2019,4109203,39
2019,4109302,105
2019,4109401,1248
2019,4109500,43
2019,4109609,254
2019,4109658,29
2019,4109708,243
2019,4109757,30
2019,4109807,393
2019,4109906,68
2019,4110003,34
2019,4110052,15
2019,4110078,86
2019,4110102,194
2019,4110201,52
2019,4110300,19
2019,4110409,27
2019,4110508,72
2019,4110607,144
2019,4110656,27
2019,4110706,454
2019,4110805,106
2019,4110904,40
2019,4110953,86
2019,4111001,43
2019,4111100,48
2019,4111209,80
2019,4111258,151
2019,4111308,25
2019,4111407,92
2019,4111506,292
2019,4111555,54
2019,4111605,22
2019,4111704,40
2019,4111803,330
2019,4111902,128
2019,4112009,249
2019,4112108,204
2019,4112207,66
2019,4112306,40
2019,4112405,88
2019,4112504,94
2019,4112603,10
2019,4112702,103
2019,4112751,82
2019,4112801,107
2019,4112900,32
2019,4112959,78
2019,4113007,50
2019,4113106,48
2019,4113205,326
2019,4113254,42
2019,4113304,240
2019,4113403,26
2019,4113429,42
2019,4113452,40
2019,4113502,183
2019,4113601,33
2019,4113700,3683
2019,4113734,45
2019,4113759,40
2019,4113809,44
2019,4113908,92
2019,4114005,109
2019,4114104,156
2019,4114203,283
2019,4114302,145
2019,4114351,27
2019,4114401,126
2019,4114500,109
2019,4114609,325
2019,4114708,53
2019,4114807,273
2019,4114906,85
2019,4115002,66
2019,4115101,106
2019,4115200,2454
2019,4115309,49
2019,4115358,45
2019,4115408,106
2019,4115457,38
2019,4115507,46
2019,4115606,107
2019,4115705,288
2019,4115739,14
2019,4115754,68
2019,4115804,271
2019,4115853,40
2019,4115903,15
2019,4116000,17
2019,4116059,83
2019,4116109,120
2019,4116208,143
2019,4116307,34
2019,4116406,37
2019,4116505,10
2019,4116604,23
2019,4116703,92
2019,4116802,58
2019,4116901,205
2019,4116950,36
2019,4117008,58
2019,4117057,76
2019,4117107,84
2019,4117206,58
2019,4117214,29
2019,4117222,71
2019,4117255,64
2019,4117271,63
2019,4117297,24
2019,4117305,145
2019,4117404,30
2019,4117453,48
2019,4117503,279
2019,4117602,287
2019,4117701,242
2019,4117800,100
2019,4117909,212
2019,4118006,87
2019,4118105,77
2019,4118204,1012
2019,4118303,12
2019,4118402,704
2019,4118451,29
2019,4118501,518
2019,4118600,41
2019,4118709,51
2019,4118808,91
2019,4118857,58
2019,4118907,107
2019,4119004,33
2019,4119103,65
2019,4119152,677
2019,4119202,55
2019,4119251,16
2019,4119301,199
2019,4119400,195
2019,4119509,583
2019,4119608,231
2019,4119657,18
2019,4119707,29
2019,4119806,105
2019,4119905,2428
2019,4119954,196
2019,4120002,118
2019,4120101,37
2019,4120150,28
2019,4120200,20
2019,4120309,35
2019,4120333,32
2019,4120358,46
2019,4120408,31
2019,4120507,82
2019,4120606,419
2019,4120655,42
2019,4120705,74
2019,4120804,133
2019,4120853,35
2019,4120903,230
2019,4121000,78
2019,4121109,40
2019,4121208,119
2019,4121257,29
2019,4121307,39
2019,4121356,24
2019,4121406,121
2019,4121505,115
2019,4121604,48
2019,4121703,173
2019,4121752,41
2019,4121802,104
2019,4121901,137
2019,4122008,109
2019,4122107,50
2019,4122156,97
2019,4122172,31
2019,4122206,205
2019,4122305,224
2019,4122404,432
2019,4122503,106
2019,4122602,65
2019,4122651,49
2019,4122701,55
2019,4122800,26
2019,4122909,46
2019,4123006,83
2019,4123105,32
2019,4123204,26
2019,4123303,69
2019,4123402,92
2019,4123501,196
2019,4123600,10
2019,4123709,65
2019,4123808,81
2019,4123824,34
2019,4123857,61
2019,4123907,116
2019,4123956,29
2019,4124004,30
2019,4124020,70
2019,4124053,154
2019,4124103,340
2019,4124202,19
2019,4124301,22
2019,4124400,144
2019,4124509,42
2019,4124608,54
2019,4124707,54
2019,4124806,99
2019,4124905,42
2019,4125001,95
2019,4125100,91
2019,4125209,84
2019,4125308,39
2019,4125357,53
2019,4125407,42
2019,4125456,31
2019,4125506,1603
2019,4125555,13
2019,4125605,265
2019,4125704,161
2019,4125753,51
2019,4125803,73
2019,4125902,27
2019,4126009,55
2019,4126108,45
2019,4126207,52
2019,4126256,587
2019,4126272,38
2019,4126306,107
2019,4126355,45
2019,4126405,51
2019,4126504,116
2019,4126603,184
2019,4126652,25
2019,4126678,79
2019,4126702,29
2019,4126801,116
2019,4126900,47
2019,4127007,61
2019,4127106,523
2019,4127205,150
2019,4127304,123
2019,4127403,136
2019,4127502,147
2019,4127601,94
2019,4127700,780
2019,4127809,80
2019,4127858,70
2019,4127882,33
2019,4127908,83
2019,4127957,56
2019,4127965,101
2019,4128005,187
2019,4128104,764
2019,4128203,440
2019,4128302,9
2019,4128401,89
2019,4128500,157
2019,4128534,69
2019,4128559,65
2019,4128609,61
2019,4128625,26
2019,4128633,18
2019,4128658,41
2019,4128708,61
2019,4128807,50
2019,2300101,65
2019,2300150,83
2019,2300200,385
2019,2300309,376
2019,2300408,96
2019,2300507,76
2019,2300606,70
2019,2300705,96
2019,2300754,247
2019,2300804,40
2019,2300903,98
2019,2301000,491
2019,2301109,405
2019,2301208,216
2019,2301257,97
2019,2301307,148
2019,2301406,64
2019,2301505,55
2019,2301604,149
2019,2301703,185
2019,2301802,40
2019,2301851,102
2019,2301901,452
2019,2301950,163
2019,2302008,160
2019,2302057,97
2019,2302107,251
2019,2302206,339
2019,2302305,176
2019,2302404,346
2019,2302503,298
2019,2302602,376
2019,2302701,197
2019,2302800,499
2019,2302909,112
2019,2303006,99
2019,2303105,129
2019,2303204,162
2019,2303303,142
2019,2303402,117
2019,2303501,486
2019,2303600,78
2019,2303659,84
2019,2303709,1952
2019,2303808,210
2019,2303907,82
2019,2303931,67
2019,2303956,128
2019,2304004,163
2019,2304103,607
2019,2304202,917
2019,2304236,134
2019,2304251,171
2019,2304269,91
2019,2304277,48
2019,2304285,311
2019,2304301,146
2019,2304350,164
2019,2304400,15400
2019,2304459,94
2019,2304509,111
2019,2304608,50
2019,2304657,118
2019,2304707,338
2019,2304806,25
2019,2304905,78
2019,2304954,165
2019,2305001,289
2019,2305100,34
2019,2305209,146
2019,2305233,375
2019,2305266,75
2019,2305308,174
2019,2305332,73
2019,2305357,111
2019,2305407,459
2019,2305506,798
2019,2305605,204
2019,2305654,106
2019,2305704,62
2019,2305803,322
2019,2305902,317
2019,2306009,113
2019,2306108,128
2019,2306207,37
2019,2306256,244
2019,2306306,253
2019,2306405,662
2019,2306504,105
2019,2306553,215
2019,2306603,127
2019,2306702,145
2019,2306801,64
2019,2306900,261
2019,2307007,242
2019,2307106,205
2019,2307205,43
2019,2307254,101
2019,2307304,1799
2019,2307403,180
2019,2307502,239
2019,2307601,408
2019,2307635,111
2019,2307650,1350
2019,2307700,649
2019,2307809,144
2019,2307908,63
2019,2308005,243
2019,2308104,267
2019,2308203,78
2019,2308302,207
2019,2308351,105
2019,2308377,90
2019,2308401,261
2019,2308500,309
2019,2308609,139
2019,2308708,453
2019,2308807,48
2019,2308906,116
2019,2309003,105
2019,2309102,45
2019,2309201,102
2019,2309300,252
2019,2309409,189
2019,2309458,178
2019,2309508,190
2019,2309607,421
2019,2309706,357
2019,2309805,88
2019,2309904,53
2019,2310001,50
2019,2310100,70
2019,2310209,254
2019,2310258,166
2019,2310308,228
2019,2310407,66
2019,2310506,281
2019,2310605,60
2019,2310704,195
2019,2310803,114
2019,2310852,161
2019,2310902,123
2019,2310951,71
2019,2311009,87
2019,2311108,107
2019,2311207,53
2019,2311231,31
2019,2311264,134
2019,2311306,543
2019,2311355,144
2019,2311405,553
2019,2311504,141
2019,2311603,191
2019,2311702,134
2019,2311801,481
2019,2311900,112
2019,2311959,94
2019,2312007,171
2019,2312106,112
2019,2312205,306
2019,2312304,327
2019,2312403,370
2019,2312502,68
2019,2312601,83
2019,2312700,191
2019,2312809,45
2019,2312908,1191
2019,2313005,164
2019,2313104,217
2019,2313203,207
2019,2313252,69
2019,2313302,421
2019,2313351,106
2019,2313401,443
2019,2313500,319
2019,2313559,102
2019,2313609,221
2019,2313708,54
2019,2313757,138
2019,2313807,134
2019,2313906,79
2019,2313955,135
2019,2314003,270
2019,2314102,342
2019,1700251,11
2019,1700301,21
2019,1700350,54
2019,1700400,53
2019,1700707,60
2019,1701002,53
2019,1701051,25
2019,1701101,24
2019,1701309,36
2019,1701903,29
2019,1702000,49
2019,1702109,989
2019,1702158,29
2019,1702208,167
2019,1702307,39
2019,1702406,72
2019,1702554,97
2019,1702703,20
2019,1702901,70
2019,1703008,59
2019,1703057,19
2019,1703073,24
2019,1703107,36
2019,1703206,28
2019,1703305,24
2019,1703602,11
2019,1703701,31
2019,1703800,52
2019,1703826,17
2019,1703842,38
2019,1703867,27
2019,1703883,15
2019,1703891,24
2019,1703909,29
2019,1704105,12
2019,1704600,11
2019,1705102,17
2019,1705508,205
2019,1705557,29
2019,1705607,28
2019,1706001,31
2019,1706100,41
2019,1706258,5
2019,1706506,45
2019,1707009,100
2019,1707108,46
2019,1707207,32
2019,1707306,17
2019,1707405,52
2019,1707553,28
2019,1707652,44
2019,1707702,39
2019,1708205,126
2019,1708254,14
2019,1708304,25
2019,1709005,58
2019,1709302,126
2019,1709500,472
2019,1709807,12
2019,1710508,48
2019,1710706,26
2019,1710904,26
2019,1711100,15
2019,1711506,18
2019,1711803,12
2019,1711902,70
2019,1711951,17
2019,1712009,20
2019,1712157,10
2019,1712405,12
2019,1712454,11
2019,1712504,17
2019,1712702,10
2019,1712801,19
2019,1713205,102
2019,1713304,74
2019,1713601,37
2019,1713700,18
2019,1713809,29
2019,1713957,18
2019,1714203,52
2019,1714302,23
2019,1714880,69
2019,1715002,33
2019,1715101,28
2019,1715150,12
2019,1715259,11
2019,1715507,5
2019,1715705,28
2019,1715754,39
2019,1716109,270
2019,1716208,43
2019,1716307,31
2019,1716505,89
2019,1716604,63
2019,1716653,21
2019,1716703,55
2019,1717008,19
2019,1717206,8
2019,1717503,40
2019,1717800,30
2019,1717909,45
2019,1718006,18
2019,1718204,311
2019,1718303,39
2019,1718402,20
2019,1718451,11
2019,1718501,24
2019,1718550,22
2019,1718659,13
2019,1718709,14
2019,1718758,29
2019,1718808,21
2019,1718840,12
2019,1718865,42
2019,1718881,6
2019,1718899,13
2019,1718907,34
2019,1719004,15
2019,1720002,15
2019,1720101,16
2019,1720150,4
2019,1720200,47
2019,1720259,7
2019,1720309,21
2019,1720499,23
2019,1720655,32
2019,1720804,65
2019,1720853,10
2019,1720903,72
2019,1720937,8
2019,1720978,8
2019,1721000,1115
2019,1721109,43
2019,1721208,139
2019,1721257,13
2019,1721307,7
2019,1722081,59
2019,1722107,80
2019,3100104,48
2019,3100203,169
2019,3100302,86
2019,3100401,36
2019,3100500,76
2019,3100609,77
2019,3100708,18
2019,3100807,35
2019,3100906,146
2019,3101003,82
2019,3101102,219
2019,3101201,60
2019,3101300,30
2019,3101409,9
2019,3101508,336
2019,3101607,570
2019,3101631,42
2019,3101706,292
2019,3101805,68
2019,3101904,145
2019,3102001,110
2019,3102050,36
2019,3102100,119
2019,3102209,37
2019,3102308,123
2019,3102407,26
2019,3102506,51
2019,3102605,297
2019,3102704,51
2019,3102803,99
2019,3102852,44
2019,3102902,79
2019,3103009,86
2019,3103108,21
2019,3103207,19
2019,3103306,26
2019,3103405,272
2019,3103504,889
2019,3103603,26
2019,3103702,40
2019,3103751,45
2019,3103801,35
2019,3103900,46
2019,3104007,823
2019,3104106,73
2019,3104205,272
2019,3104304,124
2019,3104403,41
2019,3104452,35
2019,3104502,107
2019,3104601,99
2019,3104700,88
2019,3104809,24
2019,3104908,165
2019,3105004,78
2019,3105103,202
2019,3105202,43
2019,3105301,45
2019,3105400,170
2019,3105509,47
2019,3105608,943
2019,3105707,61
2019,3105905,185
2019,3106002,80
2019,3106101,23
2019,3106200,16368
2019,3106309,138
2019,3106408,67
2019,3106507,75
2019,3106606,38
2019,3106655,25
2019,3106705,2193
2019,3106804,37
2019,3106903,140
2019,3107000,20
2019,3107109,351
2019,3107208,22
2019,3107307,314
2019,3107406,340
2019,3107505,44
2019,3107604,30
2019,3107703,28
2019,3107802,115
2019,3107901,91
2019,3108008,167
2019,3108107,62
2019,3108206,44
2019,3108255,49
2019,3108305,163
2019,3108404,129
2019,3108503,27
2019,3108552,95
2019,3108602,235
2019,3108701,47
2019,3108800,39
2019,3108909,139
2019,3109006,391
2019,3109105,96
2019,3109204,69
2019,3109253,20
2019,3109303,146
2019,3109402,132
2019,3109451,32
2019,3109501,80
2019,3109600,44
2019,3109709,93
2019,3109808,17
2019,3109907,99
2019,3110004,292
2019,3110103,40
2019,3110202,33
2019,3110301,105
2019,3110400,29
2019,3110509,166
2019,3110608,214
2019,3110707,111
2019,3110806,43
2019,3110905,124
2019,3111002,163
2019,3111101,137
2019,3111150,20
2019,3111200,471
2019,3111309,89
2019,3111408,32
2019,3111507,100
2019,3111606,222
2019,3111705,44
2019,3111804,54
2019,3111903,48
2019,3112000,159
2019,3112059,32
2019,3112109,31
2019,3112208,38
2019,3112307,183
2019,3112406,47
2019,3112505,79
2019,3112604,129
2019,3112653,32
2019,3112703,95
2019,3112802,55
2019,3112901,53
2019,3113008,151
2019,3113107,24
2019,3113206,158
2019,3113305,335
2019,3113404,692
2019,3113503,52
2019,3113602,54
2019,3113701,156
2019,3113800,20
2019,3113909,85
2019,3114006,86
2019,3114105,106
2019,3114204,147
2019,3114303,241
2019,3114402,152
2019,3114501,127
2019,3114550,50
2019,3114600,42
2019,3114709,30
2019,3114808,38
2019,3114907,15
2019,3115003,17
2019,3115102,134
2019,3115201,20
2019,3115300,632
2019,3115359,30
2019,3115409,22
2019,3115458,75
2019,3115474,34
2019,3115508,190
2019,3115607,12
2019,3115706,71
2019,3115805,65
2019,3115904,26
2019,3116001,54
2019,3116100,71
2019,3116159,50
2019,3116209,27
2019,3116308,52
2019,3116407,11
2019,3116506,57
2019,3116605,156
2019,3116704,74
2019,3116803,69
2019,3116902,15
2019,3117009,46
2019,3117108,85
2019,3117207,24
2019,3117306,161
2019,3117405,38
2019,3117504,155
2019,3117603,42
2019,3117702,117
2019,3117801,71
2019,3117836,50
2019,3117876,39
2019,3117900,101
2019,3118007,310
2019,3118106,24
2019,3118205,52
2019,3118304,821
2019,3118403,176
2019,3118502,14
2019,3118601,3643
2019,3118700,82
2019,3118809,163
2019,3118908,83
2019,3119005,34
2019,3119104,204
2019,3119203,75
2019,3119302,194
2019,3119401,643
2019,3119500,65
2019,3119609,11
2019,3119708,28
2019,3119807,24
2019,3119906,42
2019,3119955,41
2019,3120003,31
2019,3120102,42
2019,3120151,40
2019,3120201,76
2019,3120300,21
2019,3120409,32
2019,3120508,85
2019,3120607,52
2019,3120706,29
2019,3120805,133
2019,3120839,29
2019,3120870,51
2019,3120904,617
2019,3121001,39
2019,3121100,71
2019,3121209,49
2019,3121258,47
2019,3121308,52
2019,3121407,64
2019,3121506,29
2019,3121605,327
2019,3121704,30
2019,3121803,57
2019,3121902,35
2019,3122009,156
2019,3122108,48
2019,3122207,57
2019,3122306,1406
2019,3122355,34
2019,3122405,51
2019,3122454,59
2019,3122470,20
2019,3122504,42
2019,3122603,32
2019,3122702,50
2019,3122801,33
2019,3122900,52
2019,3123007,66
2019,3123106,38
2019,3123205,133
2019,3123304,45
2019,3123403,4
2019,3123502,16
2019,3123528,39
2019,3123601,192
2019,3123700,71
2019,3123809,45
2019,3123858,42
2019,3123908,111
2019,3124005,136
2019,3124104,389
2019,3124203,199
2019,3124302,205
2019,3124401,38
2019,3124500,84
2019,3124609,18
2019,3124708,34
2019,3124807,36
2019,3124906,83
2019,3125002,28
2019,3125101,198
2019,3125200,26
2019,3125309,41
2019,3125408,45
2019,3125507,13
2019,3125606,55
2019,3125705,134
2019,3125804,26
2019,3125903,74
2019,3125952,81
2019,3126000,40
2019,3126109,577
2019,3126208,44
2019,3126307,25
2019,3126406,25
2019,3126505,54
2019,3126604,20
2019,3126703,170
2019,3126752,33
2019,3126802,37
2019,3126901,87
2019,3126950,19
2019,3127008,88
2019,3127057,41
2019,3127073,50
2019,3127107,430
2019,3127206,28
2019,3127305,52
2019,3127339,26
2019,3127354,18
2019,3127370,22
2019,3127388,32
2019,3127404,27
2019,3127503,42
2019,3127602,82
2019,3127701,2007
2019,3127800,84
2019,3127909,8
2019,3128006,212
2019,3128105,103
2019,3128204,87
2019,3128253,35
2019,3128303,181
2019,3128402,82
2019,3128501,33
2019,3128600,44
2019,3128709,430
2019,3128808,76
2019,3128907,69
2019,3129004,69
2019,3129103,38
2019,3129202,42
2019,3129301,81
2019,3129400,46
2019,3129509,158
2019,3129608,56
2019,3129657,42
2019,3129707,60
2019,3129806,907
2019,3129905,26
2019,3130002,23
2019,3130051,62
2019,3130101,242
2019,3130200,56
2019,3130309,59
2019,3130408,45
2019,3130507,94
2019,3130556,41
2019,3130606,48
2019,3130655,36
2019,3130705,36
2019,3130804,30
2019,3130903,155
2019,3131000,49
2019,3131109,46
2019,3131158,111
2019,3131208,171
2019,3131307,1273
2019,3131406,33
2019,3131505,75
2019,3131604,38
2019,3131703,747
2019,3131802,76
2019,3131901,333
2019,3132008,31
2019,3132107,143
2019,3132206,96
2019,3132305,80
2019,3132404,773
2019,3132503,163
2019,3132602,30
2019,3132701,211
2019,3132800,11
2019,3132909,104
2019,3133006,104
2019,3133105,132
2019,3133204,100
2019,3133303,165
2019,3133402,78
2019,3133501,204
2019,3133600,60
2019,3133709,83
2019,3133758,133
2019,3133808,683
2019,3133907,31
2019,3134004,95
2019,3134103,49
2019,3134202,851
2019,3134301,40
2019,3134400,266
2019,3134509,33
2019,3134608,147
2019,3134707,87
2019,3134806,63
2019,3134905,172
2019,3135001,11
2019,3135050,174
2019,3135076,35
2019,3135100,421
2019,3135209,454
2019,3135308,24
2019,3135357,57
2019,3135407,48
2019,3135456,52
2019,3135506,95
2019,3135605,50
